Hash,Paths,NS,ND,NF,Entropy,LA,LD,LT,FIX,Refactor
5de72e1a092719475396826f94fdcdf4de56d85b,[.gitignore],1,1,1,,1,0,
2db58cfea492eeba77be6c9ef099c16f0b175388,[Bugzilla/Util.pm],1,1,1,,1,0,
35429919e6438ee05a5bc9413952cc30fed9e6b6,"[Bugzilla/API/1_0/Server.pm, Bugzilla/Install/Requirements.pm]",1,2,2,,5,5,
a0c3ade6d450ee0403612199a96db5bb8a577006,[extensions/MoreBugUrl/lib/Savane.pm],1,1,1,,6,5,
933fe72425f6e657c152950246735370f0f06dcf,"[Bugzilla/Hook.pm, Bugzilla/Migrate.pm, extensions/Example/Extension.pm, extensions/Example/lib/Migrate/ImportBugs.pm]",2,3,4,,153,5,
513b4458b42e7f20ee0e57995c339c2dd6c495e7,"[Bugzilla/Hook.pm, extensions/Example/Extension.pm]",2,2,2,,2,2,
38e12dd8a2c0b35391f20b60e9e3e8643c08f404,"[Bugzilla/API/1_0/Resource/Bug.pm, Bugzilla/API/1_0/Util.pm, Bugzilla/Bug.pm, Bugzilla/Flag.pm, Bugzilla/WebService/Bug.pm, Bugzilla/WebService/Util.pm, attachment.cgi, post_bug.cgi, process_bug.cgi]",2,5,9,,116,50,
864d9b8f7988fa8e1f069c96956573fc67ebccfa,[docs/en/rst/api/core/v1/bug.rst],1,1,1,,1,1,
871de5e2dbb48867b08371ce90881d8f85b18ff1,"[Bugzilla/API/1_0/Server.pm, Bugzilla/Error.pm, Bugzilla/WebService/Server/JSONRPC.pm, email_in.pl]",2,4,4,,17,20,
67b6e9f3fb4034482ab2de72191e980e8a5bd0b6,[Bugzilla/Bug.pm],1,1,1,,1,0,
f798c044aa06e9f8f3dc174e0d4d2710c76aaa37,[docs/en/rst/using/tips.rst],1,1,1,,1,1,
c68826577e4bb8014d5fe89e89d1d76b257125b9,"[docs/en/rst/about/index.rst, docs/en/rst/administering/workflow.rst]",1,2,2,,3,5,
39d8526e3b986f42cce3d476319051238d5424e7,[docs/en/rst/api/core/v1/attachment.rst],1,1,1,,2,4,
e5a69b5d218de00d560a2f8ec0577b59e8ce18c8,[docs/en/rst/api/core/v1/attachment.rst],1,1,1,,2,4,
a0f345b36eda134a8483be13fe75307f20809c54,"[t/014critic-core.t, t/critic-core.ini]",1,1,2,,112,0,
a8512cea01b427d2af0a980b856e06e307c4c185,[Bugzilla/Install/Localconfig.pm],1,1,1,,12,1,
8c54443dd24eb15576dd5c2ebfbc6ce174276b3c,"[Bugzilla/Install/Localconfig.pm, mod_perl.pl, template/en/default/setup/strings.txt.pl]",3,3,3,,9,1,
c81a842c51eb1bd8beddbadc865450bd4e4db0bf,"[Bugzilla/API/1_0/Resource/User.pm, Bugzilla/WebService/User.pm, docs/en/rst/api/core/v1/user.rst]",2,3,3,,16,1,
6967405a89a660884a9b1475d3c555a7ae289fbb,"[Dockerfile, docker-compose.yml, docker_files/LICENSE, docker_files/README.md, docker_files/bugzilla.conf, docker_files/bugzilla_config.sh, docker_files/buildbot_step, docker_files/checksetup_answers.txt, docker_files/install_deps.sh, docker_files/my.cnf, docker_files/my_config.sh, docker_files/rpm_list, docker_files/runtests.sh, docker_files/sudoers, docker_files/supervisord.conf]",2,2,15,,937,0,
6ef9bbb5abeee1bd7c06d9b74dcb29afbe424fa6,"[template/en/default/global/code-error.html.tmpl, template/en/default/global/docslinks.html.tmpl, template/en/default/global/user-error.html.tmpl]",1,1,3,,77,79,
75760c8acca7560f58f2290fca265603bb3992b3,"[template/en/default/global/code-error.html.tmpl, template/en/default/global/docslinks.html.tmpl, template/en/default/global/user-error.html.tmpl]",1,1,3,,77,79,
e337e452b4e28aa26736451d3413945ee965dc85,[Bugzilla/Constants.pm],1,1,1,,1,1,
82a0ece444c65e4354ea3643e63ff7c9f547a8de,[Bugzilla/Constants.pm],1,1,1,,1,1,
6bd668c23ea614357b3028520d7539b7e48b6568,[Bugzilla/Install/Localconfig.pm],1,1,1,,1,1,
c2265a627a585e110cd4251a7cf9ca80ad65734f,"[template/en/default/attachment/create.html.tmpl, template/en/default/attachment/edit.html.tmpl]",1,1,2,,2,0,
88a60383f6c804668079da938ab7c2913415dbfd,"[showdependencygraph.cgi, template/en/default/bug/dependency-graph.html.tmpl]",2,2,2,,6,2,
dad451b506a02669c8220f668aadafddbd58cf40,[showdependencygraph.cgi],1,1,1,,2,1,
fdf115604c036ca05656380f91a29166b40ed1f0,"[docs/en/rst/index.rst, docs/en/rst/installing/apache-windows.rst, docs/en/rst/installing/db_server.rst, docs/en/rst/installing/index.rst, docs/en/rst/installing/linux.rst, docs/en/rst/installing/nginx.rst, docs/en/rst/installing/web_server.rst]",1,2,7,,46,17,
daf1022807acee54bd221492e5871b5cbcc5ae09,"[docs/en/rst/index.rst, docs/en/rst/installing/apache-windows.rst, docs/en/rst/installing/db_server.rst, docs/en/rst/installing/index.rst, docs/en/rst/installing/web_server.rst]",1,2,5,,35,19,
796b692bb18a9e1bcd1fa771d161b8bf3aef7c25,[docs/en/rst/conf.py],1,1,1,,1,1,
dfa6603fddcfe9bd1c4c7a0f31c2689a01009105,[docs/en/rst/conf.py],1,1,1,,1,1,
0ae0fecd06e72557bcd87a8f58e55968081cb2dd,"[Bugzilla/WebService/Constants.pm, docs/en/rst/api/core/v1/attachment.rst, docs/en/rst/api/core/v1/bug-user-last-visit.rst, docs/en/rst/api/core/v1/bug.rst, docs/en/rst/api/core/v1/classification.rst, docs/en/rst/api/core/v1/comment.rst, docs/en/rst/api/core/v1/component.rst, docs/en/rst/api/core/v1/field.rst, docs/en/rst/api/core/v1/flagtype.rst, docs/en/rst/api/core/v1/general.rst, docs/en/rst/api/core/v1/group.rst, docs/en/rst/api/core/v1/product.rst, docs/en/rst/api/core/v1/user.rst]",2,2,13,,569,7,
1d78355c934947d4431db15d2e158f3ad42e4f50,[taskgraph.json],1,1,1,,12,12,
284d32f482c54052c9f3d6f484342eb58880184b,[taskgraph.json],1,1,1,,12,12,
82ad1c2cf64c016764d5843a5eb9fa8a22c56e37,[taskgraph.json],1,1,1,,12,12,
94d623c08f48784c8ce87f8a8175aaa2a17c6d52,[taskgraph.json],1,1,1,,6,0,
b33684a1b5b74c6b2a7cd4c79ab8e944d31ffad7,[taskgraph.json],1,1,1,,6,0,
b2e1ec0d36d047dfe59fe429712c2f61be451037,[taskgraph.json],1,1,1,,6,0,
a8adffb5ba7161a9ac491cca98d880577c1ab2fc,[template/en/default/global/header.html.tmpl],1,1,1,,2,1,
b241244b33f920514c2a84a0c98279aa7158f200,[template/en/default/global/header.html.tmpl],1,1,1,,2,1,
0856fd924fdfd2e5ed08b2f25ef7e1ebe69f9aca,[Makefile.PL],1,1,1,,2,3,
8c597ceae28ba1bbe1780d88397af7ab065c613d,[template/en/default/account/auth/login-small.html.tmpl],1,1,1,,26,23,
bb909eae7218de25805d80a442c6c59e89760df9,[template/en/default/account/auth/login-small.html.tmpl],1,1,1,,25,23,
55f7bb28f04b915a2b8129d1e86e574dc333362a,[Bugzilla/Install/Filesystem.pm],1,1,1,,4,0,
5c7b05750982bca4528c5acde579012f7ccf9120,[Bugzilla/Config.pm],1,1,1,,4,13,
981cd0404a2a3a0a8a320c1709151b18075a3655,"[Bugzilla/Error.pm, t/001compile.t]",2,2,2,,1,1,
c664718ef5e857144479859546d998f1465b830b,"[Bugzilla/Component.pm, Bugzilla/Milestone.pm, Bugzilla/Version.pm]",1,1,3,,5,6,
6f70920f2d2bb038a371e3cb3debff44f7001fa8,"[Dockerfile, Makefile.PL, docker_files/install_deps.sh, docker_files/rpm_list, docker_files/runtests.sh]",2,2,5,,23,32,
9343e3ad73291a7a0f0cb890335523298cec68a5,[Bugzilla/Install/Filesystem.pm],1,1,1,,1,0,
438d57d65626d068ca0f28de46410ebecc9a9b57,[Bugzilla.pm],1,1,1,,5,27,
